id	mc	section	keysig	timesig	duration	act_dur	offset	voices	repeats	volta	barline	numbering_offset	dont_count	mn	next
236	9	1	2	2/4	1/2	1/2	0	2						10	[10]
236	10	1	2	2/4	1/2	1/2	0	2						11	[11]
236	11	1	2	2/4	1/2	1/2	0	2						12	[12]
236	12	1	2	2/4	1/2	1/2	0	2						13	[13]
236	13	1	2	2/4	1/2	1/2	0	2						14	[14]
236	14	1	2	2/4	1/2	1/2	0	2						15	[15]
236	15	1	2	2/4	1/2	1/2	0	2	endRepeat					16	[8]
237	0	0	2	2/4	1/2	1/2	0	2	firstMeasure					1	[1]
237	1	0	2	2/4	1/2	1/2	0	2						2	[2]
237	2	0	2	2/4	1/2	1/2	0	2						3	[3]
237	3	0	2	2/4	1/2	1/2	0	2						4	[4]
237	4	0	2	2/4	1/2	1/2	0	2						5	[5]
237	5	0	2	2/4	1/2	1/2	0	2						6	[6]
237	6	0	2	2/4	1/2	1/2	0	2						7	[7]
237	7	0	2	2/4	1/2	1/2	0	2	endRepeat					8	[8, 0]
237	8	1	2	2/4	1/2	1/2	0	2	startRepeat					9	[9]
237	9	1	2	2/4	1/2	1/2	0	2						10	[10]
237	10	1	2	2/4	1/2	1/2	0	2						11	[11]
237	11	1	2	2/4	1/2	1/2	0	2						12	[12]
237	12	1	2	2/4	1/2	1/2	0	2						13	[13]
237	13	1	2	2/4	1/2	1/2	0	2						14	[14]
237	14	1	2	2/4	1/2	1/2	0	3						15	[15]
237	15	1	2	2/4	1/2	1/2	0	2	endRepeat					16	[8]
238	0	0	2	2/4	1/2	1/2	0	2	firstMeasure					1	[1]
238	1	0	2	2/4	1/2	1/2	0	2						2	[2]
238	2	0	2	2/4	1/2	1/2	0	2						3	[3]
238	3	0	2	2/4	1/2	1/2	0	2						4	[4]
238	4	0	2	2/4	1/2	1/2	0	2						5	[5]
238	5	0	2	2/4	1/2	1/2	0	2						6	[6]
238	6	0	2	2/4	1/2	1/2	0	2						7	[7]
238	7	0	2	2/4	1/2	1/2	0	2	endRepeat					8	[8, 0]
238	8	1	2	2/4	1/2	1/2	0	2	startRepeat					9	[9]
238	9	1	2	2/4	1/2	1/2	0	2						10	[10]
238	10	1	2	2/4	1/2	1/2	0	2						11	[11]
238	11	1	2	2/4	1/2	1/2	0	2						12	[12]
238	12	1	2	2/4	1/2	1/2	0	2						13	[13]
238	13	1	2	2/4	1/2	1/2	0	2						14	[14]
238	14	1	2	2/4	1/2	1/2	0	2						15	[15]
238	15	1	2	2/4	1/2	1/2	0	2	endRepeat					16	[8]
239	0	0	2	2/4	1/2	1/2	0	2	firstMeasure					1	[1]
239	1	0	2	2/4	1/2	1/2	0	2						2	[2]
239	2	0	2	2/4	1/2	1/2	0	3						3	[3]
239	3	0	2	2/4	1/2	1/2	0	2						4	[4]
239	4	0	2	2/4	1/2	1/2	0	2						5	[5]
239	5	0	2	2/4	1/2	1/2	0	2						6	[6]
239	6	0	2	2/4	1/2	1/2	0	2						7	[7]
239	7	0	2	2/4	1/2	1/2	0	2						8	[8]
239	8	0	2	2/4	1/2	1/2	0	2						9	[9]
239	9	0	2	2/4	1/2	1/2	0	2						10	[10]
239	10	0	2	2/4	1/2	1/2	0	3						11	[11]
239	11	0	2	2/4	1/2	1/2	0	2						12	[12]
239	12	0	2	2/4	1/2	1/2	0	2						13	[13]
239	13	0	2	2/4	1/2	1/2	0	2						14	[14]
239	14	0	2	2/4	1/2	1/2	0	2						15	[15]
239	15	0	2	2/4	1/2	1/2	0	2	endRepeat					16	[16, 0]
239	16	1	2	2/4	1/2	1/2	0	2	startRepeat					17	[17]
239	17	1	2	2/4	1/2	1/2	0	2						18	[18]
239	18	1	2	2/4	1/2	1/2	0	2						19	[19]
239	19	1	2	2/4	1/2	1/2	0	2						20	[20]
239	20	1	2	2/4	1/2	1/2	0	2						21	[21]
239	21	1	2	2/4	1/2	1/2	0	2						22	[22]
239	22	1	2	2/4	1/2	1/2	0	2						23	[23]
239	23	1	2	2/4	1/2	1/2	0	2	endRepeat					24	[16]
240	0	0	2	2/4	1/2	1/2	0	2	firstMeasure					1	[1]
240	1	0	2	2/4	1/2	1/2	0	2						2	[2]
240	2	0	2	2/4	1/2	1/2	0	2						3	[3]
240	3	0	2	2/4	1/2	1/2	0	2						4	[4]
240	4	0	2	2/4	1/2	1/2	0	2						5	[5]
240	5	0	2	2/4	1/2	1/2	0	2						6	[6]
240	6	0	2	2/4	1/2	1/2	0	2						7	[7]
240	7	0	2	2/4	1/2	1/2	0	2	endRepeat					8	[8, 0]
240	8	1	2	2/4	1/2	1/2	0	2	startRepeat					9	[9]
240	9	1	2	2/4	1/2	1/2	0	2						10	[10]
240	10	1	2	2/4	1/2	1/2	0	2						11	[11]
240	11	1	2	2/4	1/2	1/2	0	2						12	[12]
240	12	1	2	2/4	1/2	1/2	0	2						13	[13]
240	13	1	2	2/4	1/2	1/2	0	2						14	[14]
240	14	1	2	2/4	1/2	1/2	0	2						15	[15]
240	15	1	2	2/4	1/2	1/2	0	2	endRepeat					16	[8]
241	0	0	2	2/4	1/2	1/2	0	2	firstMeasure					1	[1]
241	1	0	2	2/4	1/2	1/2	0	2						2	[2]
241	2	0	2	2/4	1/2	1/2	0	2						3	[3]
241	3	0	2	2/4	1/2	1/2	0	2						4	[4]
241	4	0	2	2/4	1/2	1/2	0	2						5	[5]
241	5	0	2	2/4	1/2	1/2	0	2						6	[6]
241	6	0	2	2/4	1/2	1/2	0	2						7	[7]
241	7	0	2	2/4	1/2	1/2	0	2	endRepeat					8	[8, 0]
241	8	1	2	2/4	1/2	1/2	0	2	startRepeat		start-repeat			9	[9]
241	9	1	2	2/4	1/2	1/2	0	2						10	[10]
241	10	1	2	2/4	1/2	1/2	0	2						11	[11]
241	11	1	2	2/4	1/2	1/2	0	2						12	[12]
241	12	1	2	2/4	1/2	1/2	0	2						13	[13]
241	13	1	2	2/4	1/2	1/2	0	2						14	[14]
241	14	1	2	2/4	1/2	1/2	0	2						15	[15]
241	15	1	2	2/4	1/2	1/2	0	2	endRepeat					16	[8]
242	0	0	2	2/4	1/2	1/2	0	2	firstMeasure					1	[1]
242	1	0	2	2/4	1/2	1/2	0	2						2	[2]
242	2	0	2	2/4	1/2	1/2	0	2						3	[3]
242	3	0	2	2/4	1/2	1/2	0	2						4	[4]
242	4	0	2	2/4	1/2	1/2	0	2						5	[5]
242	5	0	2	2/4	1/2	1/2	0	2						6	[6]
242	6	0	2	2/4	1/2	1/2	0	2						7	[7]
242	7	0	2	2/4	1/2	1/2	0	2	endRepeat					8	[8, 0]
242	8	1	2	2/4	1/2	1/2	0	2	startRepeat		start-repeat			9	[9]
242	9	1	2	2/4	1/2	1/2	0	2						10	[10]
242	10	1	2	2/4	1/2	1/2	0	2						11	[11]
242	11	1	2	2/4	1/2	1/2	0	2						12	[12]
242	12	1	2	2/4	1/2	1/2	0	2						13	[13]
242	13	1	2	2/4	1/2	1/2	0	2						14	[14]
242	14	1	2	2/4	1/2	1/2	0	2						15	[15]
242	15	1	2	2/4	1/2	1/2	0	2	endRepeat					16	[8]
243	0	0	4	3/4	3/4	3/4	0	3	firstMeasure					1	[1]
243	1	0	4	3/4	3/4	3/4	0	3						2	[2]
243	2	0	4	3/4	3/4	3/4	0	3						3	[3]
243	3	0	4	3/4	3/4	3/4	0	3						4	[4]
243	4	0	4	3/4	3/4	3/4	0	3						5	[5]
243	5	0	4	3/4	3/4	3/4	0	3						6	[6]
243	6	0	4	3/4	3/4	3/4	0	3						7	[7]
243	7	0	4	3/4	3/4	3/4	0	3	endRepeat					8	[8, 0]
243	8	1	4	3/4	3/4	3/4	0	3	startRepeat					9	[9]
243	9	1	4	3/4	3/4	3/4	0	3						10	[10]
243	10	1	4	3/4	3/4	3/4	0	3						11	[11]
243	11	1	4	3/4	3/4	3/4	0	3						12	[12]
243	12	1	4	3/4	3/4	3/4	0	3						13	[13]
243	13	1	4	3/4	3/4	3/4	0	3						14	[14]
243	14	1	4	3/4	3/4	3/4	0	3						15	[15]
243	15	1	4	3/4	3/4	3/4	0	3						16	[16]
243	16	1	4	3/4	3/4	3/4	0	3						17	[17]
243	17	1	4	3/4	3/4	3/4	0	3						18	[18]
243	18	1	4	3/4	3/4	3/4	0	3						19	[19]
243	19	1	4	3/4	3/4	3/4	0	3						20	[20]
243	20	1	4	3/4	3/4	3/4	0	3						21	[21]
243	21	1	4	3/4	3/4	3/4	0	3						22	[22]
243	22	1	4	3/4	3/4	3/4	0	3						23	[23]
243	23	1	4	3/4	3/4	3/4	0	3						24	[24]
243	24	1	4	3/4	3/4	3/4	0	3						25	[25]
243	25	1	4	3/4	3/4	3/4	0	3						26	[26]
243	26	1	4	3/4	3/4	3/4	0	3						27	[27]
243	27	1	4	3/4	3/4	3/4	0	3						28	[28]
243	28	1	4	3/4	3/4	3/4	0	3						29	[29]
243	29	1	4	3/4	3/4	3/4	0	3	endRepeat					30	[8]
244	0	0	4	3/4	3/4	1/4	1/2	3	firstMeasure				1	0	[1]
244	1	0	4	3/4	3/4	3/4	0	3						1	[2]
244	2	0	4	3/4	3/4	3/4	0	4						2	[3]
244	3	0	4	3/4	3/4	3/4	0	3						3	[4]
244	4	0	4	3/4	3/4	3/4	0	4						4	[5]
244	5	0	4	3/4	3/4	3/4	0	2						5	[6]
244	6	0	4	3/4	3/4	3/4	0	2						6	[7]
244	7	0	4	3/4	3/4	3/4	0	3						7	[8]
244	8	0	4	3/4	3/4	3/4	0	3						8	[9]
244	9	0	4	3/4	3/4	3/4	0	3						9	[10]
244	10	0	4	3/4	3/4	3/4	0	4						10	[11]
244	11	0	4	3/4	3/4	3/4	0	3						11	[12]
244	12	0	4	3/4	3/4	3/4	0	4						12	[13]
244	13	0	4	3/4	3/4	3/4	0	2						13	[14]
244	14	0	4	3/4	3/4	3/4	0	2						14	[15]
244	15	0	4	3/4	3/4	3/4	0	3						15	[16]
244	16	0	4	3/4	3/4	3/4	0	4						16	[17]
244	17	0	4	3/4	3/4	3/4	0	3						17	[18]
244	18	0	4	3/4	3/4	3/4	0	3						18	[19]
244	19	0	4	3/4	3/4	3/4	0	3						19	[20]
244	20	0	4	3/4	3/4	3/4	0	4						20	[21]
244	21	0	4	3/4	3/4	3/4	0	2						21	[22]
244	22	0	4	3/4	3/4	3/4	0	2						22	[23]
244	23	0	4	3/4	3/4	3/4	0	2						23	[24]
244	24	0	4	3/4	3/4	3/4	0	3						24	[25]
244	25	0	4	3/4	3/4	3/4	0	3						25	[26]
244	26	0	4	3/4	3/4	3/4	0	3						26	[27]
244	27	0	4	3/4	3/4	3/4	0	3						27	[28]
244	28	0	4	3/4	3/4	3/4	0	4						28	[29]
244	29	0	4	3/4	3/4	3/4	0	2						29	[30]
244	30	0	4	3/4	3/4	3/4	0	2						30	[31]
244	31	0	4	3/4	3/4	3/4	0	2						31	[32]
244	32	0	4	3/4	3/4	1/2	0	2	lastMeasure		end			32	[]
245	0	0	4	3/4	3/4	3/4	0	2	firstMeasure					1	[1]
245	1	0	4	3/4	3/4	3/4	0	2						2	[2]
245	2	0	4	3/4	3/4	3/4	0	2						3	[3]
245	3	0	4	3/4	3/4	3/4	0	2						4	[4]
245	4	0	4	3/4	3/4	3/4	0	2						5	[5]
245	5	0	4	3/4	3/4	3/4	0	2						6	[6]
245	6	0	4	3/4	3/4	3/4	0	2						7	[7]
245	7	0	4	3/4	3/4	3/4	0	2	endRepeat					8	[8, 0]
245	8	1	4	3/4	3/4	3/4	0	2	startRepeat					9	[9]
245	9	1	4	3/4	3/4	3/4	0	2						10	[10]
245	10	1	4	3/4	3/4	3/4	0	2						11	[11]
245	11	1	4	3/4	3/4	3/4	0	2						12	[12]
245	12	1	4	3/4	3/4	3/4	0	2						13	[13]
245	13	1	4	3/4	3/4	3/4	0	2						14	[14]
245	14	1	4	3/4	3/4	3/4	0	2						15	[15, 16]
245	15	1	4	3/4	3/4	3/4	0	2	endRepeat	1				16	[8]
245	16	1	4	3/4	3/4	3/4	0	2	lastMeasure	2	end		1	16	[]
246	0	0	-5	2/4	1/2	1/2	0	2	firstMeasure					1	[1]
246	1	0	-5	2/4	1/2	1/2	0	2						2	[2]
246	2	0	-5	2/4	1/2	1/2	0	2						3	[3]
246	3	0	-5	2/4	1/2	1/2	0	2						4	[4]
246	4	0	-5	2/4	1/2	1/2	0	2						5	[5]
246	5	0	-5	2/4	1/2	1/2	0	2						6	[6]
246	6	0	-5	2/4	1/2	1/2	0	2						7	[7]
246	7	0	-5	2/4	1/2	1/2	0	2	endRepeat					8	[8, 0]
246	8	1	-5	2/4	1/2	1/2	0	2	startRepeat					9	[9]
246	9	1	-5	2/4	1/2	1/2	0	2						10	[10]
246	10	1	-5	2/4	1/2	1/2	0	2						11	[11]
246	11	1	-5	2/4	1/2	1/2	0	2						12	[12]
246	12	1	-5	2/4	1/2	1/2	0	2						13	[13]
246	13	1	-5	2/4	1/2	1/2	0	2						14	[14]
246	14	1	-5	2/4	1/2	1/2	0	2						15	[15]
246	15	1	-5	2/4	1/2	1/2	0	2	endRepeat					16	[8]
247	0	0	-3	3/4	3/4	1/4	1/2	2	firstMeasure				1	0	[1]
247	1	0	-3	3/4	3/4	3/4	0	2						1	[2]
247	2	0	-3	3/4	3/4	3/4	0	2						2	[3]
247	3	0	-3	3/4	3/4	3/4	0	2						3	[4]
247	4	0	-3	3/4	3/4	3/4	0	2						4	[5]
247	5	0	-3	3/4	3/4	3/4	0	2						5	[6]
247	6	0	-3	3/4	3/4	3/4	0	2						6	[7]
247	7	0	-3	3/4	3/4	3/4	0	2						7	[8]
247	8	0	-3	3/4	3/4	1/2	0	2	endRepeat					8	[9, 0]
247	9	1	-3	3/4	3/4	1/4	1/2	2	startRepeat				1	8	[10]
247	10	1	-3	3/4	3/4	3/4	0	2						9	[11]
247	11	1	-3	3/4	3/4	3/4	0	2						10	[12]
247	12	1	-3	3/4	3/4	3/4	0	2						11	[13]
247	13	1	-3	3/4	3/4	3/4	0	2						12	[14]
247	14	1	-3	3/4	3/4	3/4	0	2						13	[15]
247	15	1	-3	3/4	3/4	3/4	0	2						14	[16]
247	16	1	-3	3/4	3/4	3/4	0	2						15	[17]
247	17	1	-3	3/4	3/4	1/2	0	2	endRepeat					16	[9]
248	0	0	-2	3/4	3/4	1/4	1/2	2	firstMeasure				1	0	[1]
248	1	0	-2	3/4	3/4	3/4	0	3						1	[2]
248	2	0	-2	3/4	3/4	3/4	0	3						2	[3]
248	3	0	-2	3/4	3/4	3/4	0	3						3	[4]
248	4	0	-2	3/4	3/4	3/4	0	3						4	[5]
248	5	0	-2	3/4	3/4	3/4	0	3						5	[6]
248	6	0	-2	3/4	3/4	3/4	0	3						6	[7]
248	7	0	-2	3/4	3/4	3/4	0	3						7	[8]
248	8	0	-2	3/4	3/4	1/2	0	3	endRepeat					8	[9, 0]
248	9	1	-2	3/4	3/4	1/4	1/2	2	startRepeat				1	8	[10]
248	10	1	-2	3/4	3/4	3/4	0	3						9	[11]
248	11	1	-2	3/4	3/4	3/4	0	3						10	[12]
248	12	1	-2	3/4	3/4	3/4	0	3						11	[13]
248	13	1	-2	3/4	3/4	3/4	0	3						12	[14]
248	14	1	-2	3/4	3/4	3/4	0	3						13	[15]
248	15	1	-2	3/4	3/4	3/4	0	3						14	[16]
248	16	1	-2	3/4	3/4	3/4	0	3						15	[17]
248	17	1	-2	3/4	3/4	1/2	0	3	endRepeat					16	[9]
249	0	0	-3	3/4	3/4	1/4	1/2	2	firstMeasure				1	0	[1]
249	1	0	-3	3/4	3/4	3/4	0	2						1	[2]
249	2	0	-3	3/4	3/4	3/4	0	2						2	[3]
249	3	0	-3	3/4	3/4	3/4	0	2						3	[4]
249	4	0	-3	3/4	3/4	3/4	0	2						4	[5]
249	5	0	-3	3/4	3/4	3/4	0	2						5	[6]
249	6	0	-3	3/4	3/4	3/4	0	2						6	[7]
249	7	0	-3	3/4	3/4	3/4	0	2						7	[8]
249	8	0	-3	3/4	3/4	1/2	0	2	endRepeat					8	[9, 0]
249	9	1	-3	3/4	3/4	1/4	1/2	2	startRepeat				1	8	[10]
249	10	1	-3	3/4	3/4	3/4	0	2						9	[11]
249	11	1	-3	3/4	3/4	3/4	0	2						10	[12]
249	12	1	-3	3/4	3/4	3/4	0	2						11	[13]
249	13	1	-3	3/4	3/4	3/4	0	2						12	[14]
249	14	1	-3	3/4	3/4	3/4	0	2						13	[15]
249	15	1	-3	3/4	3/4	3/4	0	2						14	[16]
249	16	1	-3	3/4	3/4	3/4	0	2						15	[17]
249	17	1	-3	3/4	3/4	1/2	0	2	endRepeat					16	[9]
250	0	0	-4	3/4	3/4	1/4	1/2	2	firstMeasure				1	0	[1]
250	1	0	-4	3/4	3/4	3/4	0	2						1	[2]
250	2	0	-4	3/4	3/4	3/4	0	2						2	[3]
250	3	0	-4	3/4	3/4	3/4	0	2						3	[4]
250	4	0	-4	3/4	3/4	3/4	0	2						4	[5]
250	5	0	-4	3/4	3/4	3/4	0	2						5	[6]
250	6	0	-4	3/4	3/4	3/4	0	2						6	[7]
250	7	0	-4	3/4	3/4	3/4	0	2						7	[8]
250	8	0	-4	3/4	3/4	1/2	0	2	endRepeat					8	[9, 0]
250	9	1	-4	3/4	3/4	1/4	1/2	2	startRepeat				1	8	[10]
250	10	1	-4	3/4	3/4	3/4	0	2						9	[11]
250	11	1	-4	3/4	3/4	3/4	0	2						10	[12]
250	12	1	-4	3/4	3/4	3/4	0	2						11	[13]
250	13	1	-4	3/4	3/4	3/4	0	2						12	[14]
250	14	1	-4	3/4	3/4	3/4	0	2						13	[15]
250	15	1	-4	3/4	3/4	3/4	0	2						14	[16]
250	16	1	-4	3/4	3/4	3/4	0	2						15	[17]
250	17	1	-4	3/4	3/4	1/2	0	2	endRepeat					16	[9]
251	0	0	-4	3/4	3/4	1/4	1/2	3	firstMeasure				1	0	[1]
251	1	0	-4	3/4	3/4	3/4	0	3						1	[2]
251	2	0	-4	3/4	3/4	3/4	0	3						2	[3]
251	3	0	-4	3/4	3/4	3/4	0	3						3	[4]
251	4	0	-4	3/4	3/4	3/4	0	3						4	[5]
251	5	0	-4	3/4	3/4	3/4	0	3						5	[6]
251	6	0	-4	3/4	3/4	3/4	0	3						6	[7]
251	7	0	-4	3/4	3/4	3/4	0	3						7	[8]
251	8	0	-4	3/4	3/4	1/2	0	3	endRepeat					8	[9, 0]
251	9	1	-4	3/4	3/4	1/4	1/2	2	startRepeat				1	8	[10]
251	10	1	-4	3/4	3/4	3/4	0	3						9	[11]
251	11	1	-4	3/4	3/4	3/4	0	2						10	[12]
251	12	1	-4	3/4	3/4	3/4	0	2						11	[13]
251	13	1	-4	3/4	3/4	3/4	0	2						12	[14]
251	14	1	-4	3/4	3/4	3/4	0	2						13	[15]
251	15	1	-4	3/4	3/4	3/4	0	2						14	[16]
251	16	1	-4	3/4	3/4	3/4	0	2						15	[17]
251	17	1	-4	3/4	3/4	1/2	0	2	endRepeat					16	[9]
252	0	0	-4	3/4	3/4	1/4	1/2	2	firstMeasure				1	0	[1]
252	1	0	-4	3/4	3/4	3/4	0	2						1	[2]
252	2	0	-4	3/4	3/4	3/4	0	2						2	[3]
252	3	0	-4	3/4	3/4	3/4	0	2						3	[4]
252	4	0	-4	3/4	3/4	3/4	0	2						4	[5]
252	5	0	-4	3/4	3/4	3/4	0	2						5	[6]
252	6	0	-4	3/4	3/4	3/4	0	2						6	[7]
252	7	0	-4	3/4	3/4	3/4	0	2						7	[8]
252	8	0	-4	3/4	3/4	1/2	0	2	endRepeat					8	[9, 0]
252	9	1	-4	3/4	3/4	1/4	1/2	3	startRepeat				1	8	[10]
252	10	1	-4	3/4	3/4	3/4	0	3						9	[11]
252	11	1	-4	3/4	3/4	3/4	0	2						10	[12]
252	12	1	-4	3/4	3/4	3/4	0	2						11	[13]
252	13	1	-4	3/4	3/4	3/4	0	2						12	[14]
252	14	1	-4	3/4	3/4	3/4	0	2						13	[15]
252	15	1	-4	3/4	3/4	3/4	0	2						14	[16]
252	16	1	-4	3/4	3/4	3/4	0	2						15	[17]
252	17	1	-4	3/4	3/4	1/2	0	2	endRepeat					16	[9]
253	0	0	-3	3/4	3/4	1/4	1/2	2	firstMeasure				1	0	[1]
253	1	0	-3	3/4	3/4	3/4	0	2						1	[2]
253	2	0	-3	3/4	3/4	3/4	0	2						2	[3]
253	3	0	-3	3/4	3/4	3/4	0	2						3	[4]
253	4	0	-3	3/4	3/4	3/4	0	2						4	[5]
253	5	0	-3	3/4	3/4	3/4	0	2						5	[6]
253	6	0	-3	3/4	3/4	3/4	0	2						6	[7]
253	7	0	-3	3/4	3/4	3/4	0	2						7	[8]
253	8	0	-3	3/4	3/4	1/2	0	2	endRepeat					8	[9, 0]
253	9	1	-3	3/4	3/4	1/4	1/2	2	startRepeat				1	8	[10]
253	10	1	-3	3/4	3/4	3/4	0	2						9	[11]
253	11	1	-3	3/4	3/4	3/4	0	2						10	[12]
253	12	1	-3	3/4	3/4	3/4	0	2						11	[13]
253	13	1	-3	3/4	3/4	3/4	0	2						12	[14]
253	14	1	-3	3/4	3/4	3/4	0	2						13	[15]
253	15	1	-3	3/4	3/4	3/4	0	2						14	[16]
253	16	1	-3	3/4	3/4	3/4	0	2						15	[17]
253	17	1	-3	3/4	3/4	1/2	0	2	endRepeat					16	[9]
254	0	0	-2	3/4	3/4	1/4	1/2	2	firstMeasure				1	0	[1]
254	1	0	-2	3/4	3/4	3/4	0	2						1	[2]
254	2	0	-2	3/4	3/4	3/4	0	2						2	[3]
254	3	0	-2	3/4	3/4	3/4	0	2						3	[4]
254	4	0	-2	3/4	3/4	3/4	0	2						4	[5]
254	5	0	-2	3/4	3/4	3/4	0	2						5	[6]
254	6	0	-2	3/4	3/4	3/4	0	2						6	[7]
254	7	0	-2	3/4	3/4	3/4	0	2						7	[8]
254	8	0	-2	3/4	3/4	1/2	0	2	endRepeat					8	[9, 0]
254	9	1	-2	3/4	3/4	1/4	1/2	2	startRepeat				1	8	[10]
254	10	1	-2	3/4	3/4	3/4	0	2						9	[11]
254	11	1	-2	3/4	3/4	3/4	0	2						10	[12]
254	12	1	-2	3/4	3/4	3/4	0	2						11	[13]
254	13	1	-2	3/4	3/4	3/4	0	2						12	[14]
254	14	1	-2	3/4	3/4	3/4	0	2						13	[15]
254	15	1	-2	3/4	3/4	3/4	0	2						14	[16]
254	16	1	-2	3/4	3/4	3/4	0	2						15	[17]
254	17	1	-2	3/4	3/4	1/2	0	2	endRepeat					16	[9]
255	0	0	-4	2/4	1/2	1/2	0	2	firstMeasure					1	[1]
255	1	0	-4	2/4	1/2	1/2	0	2						2	[2]
255	2	0	-4	2/4	1/2	1/2	0	2						3	[3]
255	3	0	-4	2/4	1/2	1/2	0	2						4	[4]
255	4	0	-4	2/4	1/2	1/2	0	2						5	[5]
255	5	0	-4	2/4	1/2	1/2	0	2						6	[6]
255	6	0	-4	2/4	1/2	1/2	0	2						7	[7]
255	7	0	-4	2/4	1/2	1/2	0	2	endRepeat					8	[8, 0]
255	8	1	-4	2/4	1/2	1/2	0	2	startRepeat					9	[9]
255	9	1	-4	2/4	1/2	1/2	0	2						10	[10]
255	10	1	-4	2/4	1/2	1/2	0	2						11	[11]
255	11	1	-4	2/4	1/2	1/2	0	2						12	[12]
255	12	1	-4	2/4	1/2	1/2	0	2						13	[13]
255	13	1	-4	2/4	1/2	1/2	0	2						14	[14]
255	14	1	-4	2/4	1/2	1/2	0	2						15	[15]
255	15	1	-4	2/4	1/2	1/2	0	2	endRepeat					16	[8]
256	0	0	-4	2/4	1/2	1/2	0	2	firstMeasure					1	[1]
256	1	0	-4	2/4	1/2	1/2	0	2						2	[2]
256	2	0	-4	2/4	1/2	1/2	0	2						3	[3]
256	3	0	-4	2/4	1/2	1/2	0	2						4	[4]
256	4	0	-4	2/4	1/2	1/2	0	2						5	[5]
256	5	0	-4	2/4	1/2	1/2	0	2						6	[6]
256	6	0	-4	2/4	1/2	1/2	0	2						7	[7]
256	7	0	-4	2/4	1/2	1/2	0	2	endRepeat					8	[8, 0]
256	8	1	-4	2/4	1/2	1/2	0	3	startRepeat		start-repeat			9	[9]
256	9	1	-4	2/4	1/2	1/2	0	3						10	[10]
256	10	1	-4	2/4	1/2	1/2	0	3						11	[11]
256	11	1	-4	2/4	1/2	1/2	0	3						12	[12]
256	12	1	-4	2/4	1/2	1/2	0	3						13	[13]
256	13	1	-4	2/4	1/2	1/2	0	3						14	[14]
256	14	1	-4	2/4	1/2	1/2	0	3						15	[15]
256	15	1	-4	2/4	1/2	1/2	0	3	endRepeat					16	[8]
257	0	0	-4	2/4	1/2	1/2	0	2	firstMeasure					1	[1]
257	1	0	-4	2/4	1/2	1/2	0	2						2	[2]
257	2	0	-4	2/4	1/2	1/2	0	2						3	[3]
257	3	0	-4	2/4	1/2	1/2	0	2						4	[4]
257	4	0	-4	2/4	1/2	1/2	0	2						5	[5]
257	5	0	-4	2/4	1/2	1/2	0	2						6	[6]
257	6	0	-4	2/4	1/2	1/2	0	2						7	[7]
257	7	0	-4	2/4	1/2	1/2	0	2	endRepeat					8	[8, 0]
257	8	1	-4	2/4	1/2	1/2	0	3	startRepeat		start-repeat			9	[9]
257	9	1	-4	2/4	1/2	1/2	0	3						10	[10]
257	10	1	-4	2/4	1/2	1/2	0	3						11	[11]
257	11	1	-4	2/4	1/2	1/2	0	3						12	[12]
257	12	1	-4	2/4	1/2	1/2	0	3						13	[13]
257	13	1	-4	2/4	1/2	1/2	0	3						14	[14]
257	14	1	-4	2/4	1/2	1/2	0	3						15	[15]
257	15	1	-4	2/4	1/2	1/2	0	3	endRepeat					16	[8]
258	0	0	-4	2/4	1/2	1/2	0	2	firstMeasure					1	[1]
258	1	0	-4	2/4	1/2	1/2	0	2						2	[2]
258	2	0	-4	2/4	1/2	1/2	0	2						3	[3]
258	3	0	-4	2/4	1/2	1/2	0	2						4	[4]
258	4	0	-4	2/4	1/2	1/2	0	2						5	[5]
258	5	0	-4	2/4	1/2	1/2	0	2						6	[6]
258	6	0	-4	2/4	1/2	1/2	0	2						7	[7]
258	7	0	-4	2/4	1/2	1/2	0	2	endRepeat					8	[8, 0]
258	8	1	-4	2/4	1/2	1/2	0	3	startRepeat		start-repeat			9	[9]
258	9	1	-4	2/4	1/2	1/2	0	3						10	[10]
258	10	1	-4	2/4	1/2	1/2	0	3						11	[11]
258	11	1	-4	2/4	1/2	1/2	0	3						12	[12]
258	12	1	-4	2/4	1/2	1/2	0	3						13	[13]
258	13	1	-4	2/4	1/2	1/2	0	3						14	[14]
258	14	1	-4	2/4	1/2	1/2	0	3						15	[15]
258	15	1	-4	2/4	1/2	1/2	0	3	endRepeat					16	[8]
259	0	0	-4	2/4	1/2	1/2	0	3	firstMeasure					1	[1]
259	1	0	-4	2/4	1/2	1/2	0	3						2	[2]
259	2	0	-4	2/4	1/2	1/2	0	3						3	[3]
259	3	0	-4	2/4	1/2	1/2	0	3						4	[4]
259	4	0	-4	2/4	1/2	1/2	0	3						5	[5]
259	5	0	-4	2/4	1/2	1/2	0	3						6	[6]
259	6	0	-4	2/4	1/2	1/2	0	3						7	[7]
259	7	0	-4	2/4	1/2	1/2	0	3	endRepeat					8	[8, 0]
259	8	1	-4	2/4	1/2	1/2	0	2	startRepeat		start-repeat			9	[9]
259	9	1	-4	2/4	1/2	1/2	0	2						10	[10]
259	10	1	-4	2/4	1/2	1/2	0	2						11	[11]
259	11	1	-4	2/4	1/2	1/2	0	2						12	[12]
259	12	1	-4	2/4	1/2	1/2	0	2						13	[13]
259	13	1	-4	2/4	1/2	1/2	0	2						14	[14]
259	14	1	-4	2/4	1/2	1/2	0	2						15	[15, 16]
259	15	1	-4	2/4	1/2	1/2	0	2	endRepeat	1				16	[8]
