id	segment_id	chords
344	13	('G', 'major64')
344	14	('G', 'major64')
344	15	('G', 'dominant7')
344	16	('C', 'major')
345	1	('C', 'major')
345	2	('C', 'major')
345	3	('G', 'dominant7')
345	4	('G', 'dominant7')
345	5	('C', 'major')
345	6	('E', 'major6')
345	7	('G', 'dominant7')
345	8	('C', 'major')
345	9	('G', 'dominant7')
345	10	('G', 'dominant7')
345	11	('C', 'major')
345	12	('E', 'major6')
345	13	('G', 'dominant7')
345	14	('G', 'dominant7')
345	15	('C', 'major')
345	16	('C', 'M3')
346	1	('C', 'major')
346	2	('C', 'major')
346	3	('C', 'major')
346	4	('C', 'major')
346	5	('C', 'major')
346	6	('C', 'major')
346	7	('C', 'major')
346	8	('D', 'dominant7')
346	9	('A', 'minor')
346	10	('G', 'dominant7')
346	11	('C', 'major')
346	12	('B', 'major')
346	13	('A', 'dominant7')
346	14	('D', 'minor')
346	15	('G', 'dominant7')
346	16	('C', 'major')
347	1	('A', 'minor')
347	2	('C', 'minor6')
347	3	('B', 'dominant43')
347	4	('E', 'dominant7')
347	5	('A', 'minor')
347	6	('F', 'major')
347	7	('E', 'dominant7')
347	8	('A', 'minor')
347	9	('B', 'dominant43')
347	10	('D', 'dominant2')
347	11	('F', 'major')
347	12	('E', 'major')
347	13	('Bb', 'dominant7')
347	14	('D', 'dominant65')
347	15	('F', 'major')
347	16	('E', 'major')
347	17	('E', 'major')
347	18	('C#', 'diminished7')
347	19	('D', 'minor')
347	20	('B', 'diminished7')
347	21	('C', 'major')
347	22	('A', 'minor')
347	23	('E', 'dominant7')
347	24	('A', 'minor')
348	1	('E', 'dominant7')
348	2	('A', 'minor')
348	3	('E', 'dominant7')
348	4	('A', 'minor')
348	5	('G', 'dominant7')
348	6	('C', 'major')
348	7	('G', 'dominant7')
348	8	('C', 'major')
348	9	('C', 'major64')
348	10	('C', 'major')
348	11	('G', 'dominant7')
348	12	('C', 'major')
348	13	('C', 'major64')
348	14	('C', 'major')
348	15	('G', 'dominant7')
348	16	('C', 'major')
349	1	('C', 'major')
349	2	('C', 'major64')
349	3	('C', 'major')
349	4	('C', 'major')
349	5	('A', 'minor7')
349	6	('D', 'minor')
349	7	('G', 'dominant7')
349	8	('C', 'major')
349	9	('G', 'dominant7')
349	10	('G', 'minor6')
349	11	('G', 'dominant7')
349	12	('G', 'major64')
349	13	('G', 'dominant7')
349	14	('G', 'minor6')
349	15	('G', 'dominant7')
349	16	('C', 'major')
350	1	('C', 'major')
350	2	('F', 'dominant2')
350	3	('C', 'major')
350	4	('G', 'dominant7')
350	5	('C', 'major')
350	6	('F', 'dominant2')
350	7	('E', 'dominant7')
350	8	('E', 'major')
350	9	('E', 'minor7')
350	10	('F', 'major')
350	11	('G', 'dominant7')
350	12	('E', 'major')
350	13	('E', 'dominant43')
350	14	('F', 'minor6')
350	15	('G', 'dominant7')
350	16	('C', 'M3')
351	1	('A', 'minor')
351	2	('G#', 'dominant65')
351	3	('E', 'dominant7')
351	4	('A', 'minor')
351	5	('F', 'major')
351	6	('C', 'major')
351	7	('G', 'dominant7')
351	8	('C', 'major')
351	9	('B', 'dominant65')
351	10	('C', 'major')
351	11	('B', 'dominant65')
351	12	('C', 'major')
351	13	('G#', 'dominant65')
351	14	('A', 'dominant43')
351	15	('G', 'dominant7')
351	16	('C', 'major')
352	1	('E', 'dominant7')
352	2	('E', 'minor64')
352	3	('E', 'dominant7')
352	4	('E', 'major6')
352	5	('E', 'dominant7')
352	6	('E', 'major6')
352	7	('G', 'dominant7')
352	8	('C', 'M3')
352	9	('E', 'dominant7')
352	10	('A', 'minor')
352	11	('E', 'dominant7')
352	12	('A', 'minor')
352	13	('B', 'dominant65')
352	14	('C', 'major')
352	15	('G', 'dominant7')
352	16	('C', 'major')
353	1	('C', 'major')
353	2	('D', 'dominant7')
353	3	('A', 'minor')
353	4	('B', 'dominant7')
353	5	('G', 'dominant7')
353	6	('G', 'major64')
353	7	('G', 'dominant7')
353	8	('C', 'major')
353	9	('G', 'dominant7')
353	10	('Ab', 'major')
353	11	('F', 'dominant43')
353	12	('Eb', 'M3')
353	13	('Ab', 'major')
353	14	('F', 'dominant2')
353	15	('C', 'major')
353	16	('C', 'unison')
354	1	('A', 'dominant2')
354	2	('A', 'dominant2')
354	3	('A', 'minor')
354	4	('A', 'minor')
354	5	('E', 'P5')
354	6	('E', 'P5')
354	7	('A', 'dominant2')
354	8	('A', 'minor')
354	9	('G', 'major')
354	10	('C', 'major')
354	11	('F', 'major')
354	12	('C', 'major')
354	13	('G', 'major')
354	14	('G', 'major')
354	15	('C', 'major')
354	16	('C', 'M3')
355	1	('A', 'm3')
355	2	('A', 'P5')
355	3	('F', 'major')
355	4	('C', 'major')
355	5	('G', 'dominant7')
355	6	('C', 'major')
355	7	('G', 'dominant7')
355	8	('C', 'major')
355	9	('A', 'dominant7')
355	10	('D', 'minor')
355	11	('A', 'dominant7')
355	12	('D', 'minor')
355	13	('G', 'major')
355	14	('E', 'major6')
355	15	('F', 'dominant2')
355	16	('C', 'major')
356	1	('C', 'major')
356	2	('C', 'suspension')
356	3	('E', 'minor7')
356	4	('G', 'dominant7')
356	5	('C', 'major')
356	6	('C', 'suspension')
356	7	('E', 'minor7')
356	8	('G', 'dominant7')
356	9	('C', 'major')
356	10	('C', 'suspension')
356	11	('A', 'minor')
356	12	('D', 'dominant7')
356	13	('G', 'major')
356	14	('G', 'major')
356	15	('A', 'minor7')
356	16	('B', 'dominant65')
356	17	('C', 'major')
356	18	('C', 'suspension')
356	19	('E', 'minor7')
356	20	('G', 'dominant7')
356	21	('C', 'major')
356	22	('C', 'suspension')
356	23	('E', 'minor7')
356	24	('G', 'dominant7')
356	25	('C', 'major')
356	26	('C', 'suspension')
356	27	('A', 'minor')
356	28	('D', 'dominant7')
356	29	('G', 'major')
356	30	('G', 'M3')
356	31	('A', 'minor7')
356	32	('G', 'minor7')
356	33	('Eb', 'major')
356	34	('Eb', 'minor64')
356	35	('Eb', 'major')
356	36	('Eb', 'minor64')
356	37	('Eb', 'major')
356	38	('D', 'major6')
356	39	('C', 'minor7')
356	40	('Bb', 'dominant7')
356	41	('Ab', 'dominant2')
356	42	('Eb', 'major')
356	43	('G', 'dominant7')
356	44	('G', 'dominant7')
356	45	('G', 'major64')
356	46	('G', 'major64')
356	47	('E', 'dominant7')
356	48	('E', 'dominant7')
356	49	('F', 'major')
356	50	('G#', 'ambiguous')
356	51	('G', 'dominant7')
356	52	('C', 'major')
357	1	('C#', 'diminished7')
357	2	('D', 'minor')
357	3	('G', 'dominant7')
357	4	('C', 'major')
357	5	('C#', 'diminished7')
357	6	('D', 'minor')
357	7	('G', 'dominant7')
357	8	('C', 'M3')
357	9	('G#', 'dominant65')
357	10	('G', 'dominant2')
357	11	('F#', 'dominant65')
357	12	('F', 'dominant2')
357	13	('E', 'minor7')
357	14	('C#', 'diminished7')
357	15	('D', 'dominant43')
357	16	('C', 'M3')
358	1	('G', 'dominant7')
358	2	('G#', 'dominant65')
358	3	('A', 'minor')
358	4	('E', 'major6')
358	5	('F', 'suspension')
358	6	('F', 'major')
358	7	('G', 'dominant7')
358	8	('C', 'major')
358	9	('E', 'dominant65')
358	10	('F', 'major64')
358	11	('F#', 'dominant65')
358	12	('G', 'major64')
358	13	('G', 'dominant7')
358	14	('C', 'major')
358	15	('G', 'dominant7')
358	16	('C', 'M3')
359	1	('A', 'suspension')
359	2	('A', 'minor')
359	3	('A', 'suspension')
359	4	('A', 'minor')
359	5	('D', 'dominant43')
359	6	('G', 'dominant7')
359	7	('C', 'major')
359	8	('C', 'major')
359	9	('E', 'dominant7')
359	10	('E', 'dominant7')
359	11	('D', 'major64')
359	12	('D', 'dominant43')
359	13	('C', 'major64')
359	14	('A', 'major6')
359	15	('E', 'minor64')
359	16	('E', 'major')
359	17	('A', 'P5')
359	18	('A', 'major')
359	19	('A', 'P5')
359	20	('A', 'major')
359	21	('B', 'dominant43')
359	22	('E', 'dominant7')
359	23	('A', 'major')
359	24	('A', 'major')
360	1	('F', 'major')
360	2	('E', 'major')
360	3	('A', 'dominant7')
360	4	('D', 'minor')
360	5	('G#', 'dominant65')
360	6	('A', 'minor')
360	7	('D', 'minor7')
360	8	('E', 'major')
360	9	('C', 'minor6')
360	10	('E', 'major')
360	11	('A', 'major')
360	12	('D', 'major')
360	13	('G', 'dominant7')
360	14	('C', 'major')
360	15	('E', 'minor64')
360	16	('E', 'major')
360	17	('G#', 'dominant65')
360	18	('A', 'major6')
360	19	('B', 'dominant65')
360	20	('C', 'major')
360	21	('G#', 'dominant65')
360	22	('A', 'minor')
360	23	('B', 'dominant43')
360	24	('A', 'minor')
361	1	('C', 'suspension')
361	2	('C', 'major')
361	3	('C', 'major')
361	4	('C', 'major')
361	5	('C', 'major')
361	6	('C', 'dominant7')
361	7	('C', 'major')
361	8	('C', 'major')
361	9	('C', 'dominant2')
361	10	('C', 'major')
361	11	('C', 'major')
361	12	('C', 'major')
361	13	('C', 'major')
361	14	('C#', 'dominant65')
361	15	('A', 'major')
361	16	('A', 'major')
361	17	('A', 'major')
361	18	('A', 'major')
361	19	('F', 'major')
361	20	('F', 'major')
361	21	('Eb', 'major')
361	22	('D', 'dominant43')
361	23	('C', 'major')
361	24	('C', 'major')
361	25	('C', 'suspension')
361	26	('C', 'major')
361	27	('C', 'major')
361	28	('C', 'major')
361	29	('C', 'major')
361	30	('C', 'dominant7')
361	31	('C', 'major')
361	32	('C', 'major')
362	1	('E', 'major')
362	2	('E', 'dominant7')
362	3	('A', 'minor')
362	4	('A', 'minor')
362	5	('E', 'major')
362	6	('E', 'dominant7')
362	7	('A', 'minor')
362	8	('A', 'minor')
362	9	('E', 'major')
362	10	('E', 'dominant7')
362	11	('A', 'minor')
362	12	('A', 'minor')
362	13	('E', 'major')
362	14	('E', 'dominant7')
362	15	('A', 'minor')
362	16	('A', 'minor')
362	17	('B', 'dominant43')
362	18	('D', 'dominant2')
362	19	('F', 'major')
362	20	('E', 'major')
362	21	('Bb', 'major')
362	22	('D', 'major6')
362	23	('F', 'major')
362	24	('E', 'major')
362	25	('E', 'major')
362	26	('C#', 'diminished7')
362	27	('D', 'major')
362	28	('B', 'dominant43')
362	29	('C', 'major')
362	30	('A', 'minor')
362	31	('E', 'dominant7')
362	32	('A', 'minor')
363	1	('G', 'minor6')
363	2	('G', 'dominant7')
363	3	('G', 'minor6')
363	4	('G', 'dominant7')
363	5	('C', 'major')
363	6	('B', 'major6')
363	7	('D', 'dominant43')
363	8	('G', 'major')
363	9	('Eb', 'major')
363	10	('Bb', 'major')
363	11	('F', 'minor')
363	12	('C', 'minor')
363	13	('Ab', 'major')
363	14	('G', 'minor6')
363	15	('G', 'dominant7')
363	16	('C', 'major')
364	1	('G', 'dominant7')
364	2	('C', 'major')
364	3	('G', 'dominant7')
364	4	('C', 'major')
364	5	('G', 'dominant7')
364	6	('C', 'major')
364	7	('E', 'dominant7')
364	8	('A', 'minor')
364	9	('B', 'dominant65')
364	10	('F', 'dominant2')
364	11	('B', 'diminished7')
364	12	('F', 'dominant2')
364	13	('G#', 'dominant65')
364	14	('A', 'minor')
364	15	('G', 'dominant7')
364	16	('C', 'major')
365	1	('G', 'ambiguous')
365	2	('G', 'dominant7')
365	3	('G', 'ambiguous')
365	4	('G', 'minor6')
365	5	('G', 'dominant7')
365	6	('G', 'major64')
365	7	('G', 'dominant7')
365	8	('C', 'major')
365	9	('E', 'dominant7')
365	10	('F', 'diminished2')
365	11	('D#', 'dominant65')
365	12	('E', 'major6')
365	13	('E', 'D5')
365	14	('F', 'minor6')
365	15	('G', 'dominant7')
365	16	('C', 'M3')
366	1	('G', 'dominant7')
366	2	('C', 'major')
366	3	('G', 'dominant7')
366	4	('C', 'major')
366	5	('B', 'dominant65')
366	6	('C', 'major')
366	7	('G', 'dominant7')
366	8	('C', 'major')
366	9	('B', 'dominant65')
366	10	('C', 'major')
366	11	('B', 'dominant65')
366	12	('C', 'major')
366	13	('B', 'major')
366	14	('Bb', 'diminished64')
366	15	('A', 'dominant7')
366	16	('D', 'minor')
366	17	('G', 'dominant7')
366	18	('C', 'major')
366	19	('G', 'dominant7')
366	20	('C', 'major')
366	21	('G', 'dominant7')
366	22	('C', 'major')
367	1	('A', 'minor')
367	2	('B', 'major6')
367	3	('G', 'dominant7')
367	4	('C', 'major')
367	5	('C', 'major')
367	6	('A', 'dominant43')
367	7	('G', 'dominant7')
367	8	('C', 'major')
367	9	('A', 'minor')
367	10	('E', 'minor')
367	11	('F', 'major')
367	12	('C', 'major')
367	13	('Eb', 'minor6')
367	14	('Ab', 'minor6')
367	15	('G', 'dominant7')
367	16	('C', 'M3')
368	1	('C', 'major')
368	2	('D', 'dominant43')
368	3	('G', 'dominant7')
368	4	('C', 'major')
368	5	('C', 'major')
368	6	('D', 'dominant43')
368	7	('G', 'dominant7')
368	8	('C', 'major')
368	9	('Bb', 'dominant2')
368	10	('A', 'major6')
368	11	('Ab', 'suspension')
368	12	('G', 'major')
368	13	('F', 'dominant2')
368	14	('E', 'dominant43')
368	15	('F', 'dominant2')
368	16	('C', 'M3')
369	1	('C', 'major')
369	2	('C', 'major')
369	3	('C', 'dominant43')
369	4	('B', 'major6')
369	5	('G#', 'dominant65')
369	6	('A', 'minor')
369	7	('E', 'major')
369	8	('A', 'minor')
369	9	('D', 'dominant7')
369	10	('G', 'dominant7')
369	11	('E', 'dominant7')
369	12	('A', 'minor')
369	13	('G', 'dominant7')
369	14	('C', 'major')
369	15	('G', 'major')
369	16	('C', 'major')
370	1	('C', 'major64')
370	2	('C', 'major')
370	3	('C', 'major64')
370	4	('C', 'major')
370	5	('C', 'major64')
370	6	('C', 'major')
370	7	('G', 'dominant7')
370	8	('C', 'major')
370	9	('C', 'major')
370	10	('C', 'minor64')
370	11	('Eb', 'dominant7')
370	12	('Eb', 'major64')
370	13	('F', 'dominant2')
370	14	('C#', 'dominant65')
370	15	('G', 'dominant7')
370	16	('C', 'major')
371	1	('C', 'major64')
371	2	('B', 'dominant65')
371	3	('Bb', 'dominant2')
371	4	('A', 'dominant43')
371	5	('G', 'major')
371	6	('D', 'minor')
371	7	('G', 'dominant7')
371	8	('C', 'major')
371	9	('B', 'diminished7')
371	10	('C', 'major')
371	11	('G', 'dominant7')
371	12	('G', 'major64')
371	13	('B', 'diminished7')
371	14	('C', 'major')
371	15	('E', 'dominant7')
371	16	('C', 'minor6')
371	17	('C', 'major64')
371	18	('C', 'major')
371	19	('C', 'major64')
371	20	('C', 'major')
371	21	('C', 'major64')
371	22	('C', 'major')
371	23	('G', 'dominant7')
371	24	('C', 'major')
371	25	('C', 'major')
371	26	('C', 'minor64')
371	27	('Eb', 'dominant7')
371	28	('Eb', 'major64')
371	29	('F', 'dominant2')
371	30	('C#', 'dominant65')
371	31	('G', 'dominant7')
371	32	('C', 'major')
372	1	('C', 'major')
372	2	('C', 'major')
372	3	('C', 'suspension')
372	4	('C', 'major')
372	5	('C', 'major')
372	6	('C', 'dominant43')
372	7	('G', 'dominant7')
372	8	('C', 'dominant43')
372	9	('G', 'dominant7')
372	10	('G', 'major64')
372	11	('G', 'dominant7')
372	12	('G', 'major64')
372	13	('F#', 'dominant43')
372	14	('F', 'major')
372	15	('G', 'dominant7')
372	16	('C', 'major')
372	17	('C', 'major64')
372	18	('C', 'major')
372	19	('C', 'major64')
372	20	('C', 'major')
372	21	('C', 'major64')
372	22	('C', 'major')
372	23	('G', 'dominant7')
372	24	('C', 'major')
372	25	('C', 'major')
372	26	('C', 'minor64')
372	27	('Eb', 'dominant7')
372	28	('Eb', 'major64')
372	29	('F', 'dominant2')
372	30	('C#', 'dominant65')
372	31	('G', 'dominant7')
372	32	('C', 'major')
373	1	('G', 'major')
373	2	('G', 'dominant7')
373	3	('A', 'minor7')
373	4	('E', 'major')
373	5	('B', 'major6')
373	6	('B', 'dominant65')
373	7	('G', 'dominant7')
373	8	('C', 'major')
373	9	('D', 'minor')
373	10	('Bb', 'dominant7')
373	11	('C', 'dominant7')
373	12	('A', 'major')
373	13	('E', 'major6')
373	14	('E', 'dominant65')
373	15	('C', 'dominant7')
373	16	('C', 'major64')
373	17	('B', 'dominant65')
373	18	('G', 'dominant7')
373	19	('C', 'diminished2')
373	20	('E', 'major6')
373	21	('B', 'dominant65')
373	22	('G', 'dominant7')
373	23	('C', 'dominant2')
373	24	('C', 'major')
374	1	('G', 'dominant7')
374	2	('C', 'major')
374	3	('G', 'dominant7')
374	4	('C', 'major')
374	5	('G', 'dominant7')
374	6	('C', 'major')
374	7	('G', 'dominant7')
374	8	('C', 'major')
374	9	('A', 'minor')
374	10	('E', 'major')
374	11	('C', 'dominant7')
374	12	('F', 'major')
374	13	('G', 'dominant7')
374	14	('C', 'major')
374	15	('G', 'dominant7')
374	16	('C', 'major')
374	17	('G', 'major')
374	18	('G', 'dominant7')
374	19	('A', 'minor7')
374	20	('E', 'major')
374	21	('B', 'major6')
374	22	('B', 'dominant65')
374	23	('G', 'dominant7')
374	24	('C', 'major')
374	25	('D', 'minor')
374	26	('Bb', 'dominant7')
374	27	('C', 'dominant7')
374	28	('A', 'major')
374	29	('E', 'major6')
374	30	('E', 'dominant65')
374	31	('C', 'dominant7')
374	32	('C', 'major64')
374	33	('B', 'dominant65')
374	34	('G', 'dominant7')
374	35	('C', 'diminished2')
374	36	('E', 'major6')
374	37	('B', 'dominant65')
374	38	('G', 'dominant7')
374	39	('C', 'dominant2')
374	40	('C', 'major')
375	1	('C', 'major')
375	2	('D', 'dominant43')
375	3	('G', 'dominant7')
375	4	('C', 'major')
375	5	('Bb', 'dominant2')
375	6	('Ab', 'diminished64')
375	7	('G', 'dominant7')
375	8	('C', 'major')
375	9	('A', 'dominant7')
375	10	('A#', 'diminished7')
375	11	('D', 'dominant7')
375	12	('E', 'minor')
375	13	('A', 'minor7')
375	14	('A', 'dominant43')
375	15	('C', 'dominant2')
375	16	('G', 'dominant7')
375	17	('C', 'major')
375	18	('D', 'dominant43')
375	19	('G', 'dominant7')
375	20	('C', 'major')
375	21	('Bb', 'diminished2')
375	22	('Ab', 'diminished64')
375	23	('G', 'dominant7')
375	24	('C', 'major')
375	25	('G', 'major')
375	26	('G', 'dominant7')
375	27	('A', 'minor7')
375	28	('E', 'major')
375	29	('B', 'major6')
375	30	('B', 'dominant65')
375	31	('G', 'dominant7')
375	32	('C', 'major')
375	33	('D', 'minor')
375	34	('Bb', 'dominant7')
375	35	('C', 'dominant7')
375	36	('A', 'major')
375	37	('E', 'major6')
375	38	('E', 'dominant65')
375	39	('C', 'dominant7')
375	40	('C', 'major64')
375	41	('B', 'dominant65')
375	42	('G', 'dominant7')
375	43	('C', 'diminished2')
375	44	('E', 'major6')
375	45	('B', 'dominant65')
375	46	('G', 'dominant7')
375	47	('C', 'dominant2')
375	48	('C', 'major')
376	1	('C', 'major64')
376	2	('C', 'major')
376	3	('G', 'dominant7')
376	4	('C', 'major')
376	5	('C', 'major64')
376	6	('C', 'major')
376	7	('G', 'dominant7')
376	8	('C', 'major')
376	9	('C', 'major')
376	10	('A', 'minor')
376	11	('D', 'minor7')
376	12	('E', 'major')
376	13	('A', 'dominant7')
376	14	('D', 'dominant7')
376	15	('G', 'dominant7')
376	16	('C', 'major')
377	1	('C', 'major')
377	2	('C', 'major')
377	3	('B', 'dominant65')
377	4	('B', 'dominant65')
377	5	('C', 'major')
377	6	('G', 'major')
377	7	('D', 'dominant7')
377	8	('G', 'major')
377	9	('G', 'dominant2')
377	10	('D', 'minor')
377	11	('D', 'minor7')
377	12	('F', 'major')
377	13	('G', 'dominant7')
377	14	('C', 'major')
377	15	('G', 'dominant7')
377	16	('C', 'M3')
378	1	('C', 'major')
378	2	('C', 'major')
378	3	('C', 'major64')
378	4	('C', 'major')
378	5	('C', 'major64')
378	6	('C', 'major')
378	7	('G', 'dominant7')
378	8	('C', 'major')
378	9	('G', 'dominant7')
378	10	('C', 'major')
378	11	('D', 'dominant7')
378	12	('E', 'dominant65')
378	13	('D', 'dominant43')
378	14	('C', 'dominant2')
378	15	('G', 'dominant7')
378	16	('C', 'M3')
379	1	('C', 'major')
379	2	('C', 'major64')
379	3	('C', 'major')
379	4	('G', 'dominant7')
379	5	('C', 'major')
379	6	('C', 'major64')
379	7	('C', 'major')
379	8	('C', 'major')
379	9	('C', 'minor')
379	10	('B', 'dominant65')
379	11	('C', 'minor')
379	12	('G', 'major')
379	13	('C', 'minor')
379	14	('Bb', 'major64')
379	15	('Bb', 'dominant7')
379	16	('Eb', 'major')
379	17	('B', 'dominant65')
379	18	('C', 'major')
379	19	('D', 'dominant43')
379	20	('E', 'major6')
379	21	('F', 'minor6')
379	22	('G', 'major64')
379	23	('G', 'dominant7')
379	24	('C', 'major')
380	1	('C', 'major')
380	2	('E', 'major6')
380	3	('F', 'minor6')
380	4	('D', 'minor')
380	5	('G', 'dominant7')
380	6	('C', 'major')
380	7	('G', 'dominant7')
380	8	('C', 'major')
380	9	('G', 'major')
380	10	('G', 'major64')
380	11	('G', 'dominant7')
380	12	('G', 'major64')
380	13	('G', 'major')
380	14	('G', 'major64')
380	15	('G', 'dominant7')
380	16	('C', 'major')
381	1	('A', 'minor')
381	2	('G#', 'dominant65')
381	3	('E', 'dominant7')
381	4	('A', 'minor')
381	5	('A', 'minor')
381	6	('D', 'dominant43')
381	7	('E', 'dominant7')
381	8	('A', 'minor7')
381	9	('C', 'major')
381	10	('B', 'dominant65')
381	11	('G', 'dominant7')
381	12	('C', 'major')
381	13	('C', 'dominant7')
381	14	('F', 'major')
381	15	('G', 'dominant7')
381	16	('C', 'major')
382	1	('C', 'major')
382	2	('C', 'major')
382	3	('C', 'major')
382	4	('C', 'major')
382	5	('C', 'major')
382	6	('C', 'major')
382	7	('G', 'dominant7')
382	8	('C', 'major')
382	9	('F', 'major')
382	10	('Bb', 'major')
382	11	('C', 'dominant7')
382	12	('F', 'major')
382	13	('F', 'major')
382	14	('Bb', 'major')
382	15	('C', 'dominant7')
382	16	('F', 'major')
382	17	('B', 'dominant65')
382	18	('C', 'major')
382	19	('G', 'dominant7')
382	20	('C', 'major')
382	21	('B', 'dominant65')
382	22	('C', 'major')
382	23	('G', 'dominant7')
382	24	('C', 'major')
383	1	('G', 'dominant7')
383	2	('G', 'major64')
383	3	('G', 'dominant7')
383	4	('G', 'major64')
383	5	('G#', 'diminished7')
383	6	('A', 'minor')
383	7	('F', 'dominant2')
383	8	('C', 'major')
383	9	('F', 'major')
383	10	('F#', 'dominant65')
383	11	('G', 'major64')
383	12	('G', 'dominant7')
383	13	('A', 'minor')
383	14	('F', 'suspension')
383	15	('G', 'dominant7')
383	16	('C', 'major')
384	1	('A', 'minor')
384	2	('E', 'dominant7')
384	3	('A', 'minor')
384	4	('E', 'dominant7')
384	5	('A', 'minor')
384	6	('F', 'major')
384	7	('E', 'dominant7')
384	8	('A', 'minor')
384	9	('C', 'major')
384	10	('B', 'dominant65')
384	11	('G', 'dominant7')
384	12	('C', 'major')
384	13	('C', 'major')
384	14	('B', 'dominant65')
384	15	('G', 'dominant7')
384	16	('C', 'major')
385	1	('A', 'minor')
385	2	('A', 'minor64')
385	3	('A', 'minor')
385	4	('E', 'major')
385	5	('A', 'minor')
385	6	('G', 'major64')
385	7	('G', 'dominant7')
385	8	('C', 'major')
385	9	('C', 'major')
385	10	('D', 'dominant43')
385	11	('G', 'dominant7')
385	12	('C', 'major')
385	13	('C', 'major')
385	14	('G', 'dominant7')
385	16	('E', 'dominant7')
386	1	('C', 'major')
386	2	('C', 'major')
386	3	('B', 'dominant65')
386	4	('B', 'dominant65')
386	5	('C', 'major')
386	6	('E', 'major6')
386	7	('G', 'dominant7')
386	8	('C', 'major')
386	9	('A', 'minor')
386	10	('E', 'major')
386	11	('F', 'major')
386	12	('C', 'major')
386	13	('D', 'minor')
386	14	('A', 'major')
386	15	('Bb', 'major')
386	16	('F', 'major')
386	17	('D', 'minor')
386	18	('B', 'dominant65')
386	19	('C', 'major')
386	20	('E', 'major6')
386	21	('B', 'dominant65')
386	22	('C', 'major')
386	23	('G', 'dominant7')
386	24	('C', 'major')
387	1	('A', 'minor')
387	2	('A', 'minor64')
387	3	('A', 'minor')
387	4	('E', 'dominant7')
387	5	('A', 'major')
387	6	('C#', 'major6')
387	7	('E', 'dominant7')
387	8	('A', 'major')
387	9	('C', 'major')
387	10	('D', 'dominant43')
387	11	('E', 'dominant7')
387	12	('A', 'minor')
387	13	('C', 'major')
387	14	('F', 'minor6')
387	15	('G', 'dominant7')
387	16	('C', 'major')
388	1	('C', 'major')
388	2	('C', 'major')
388	3	('C', 'major')
388	4	('B', 'dominant65')
388	5	('B', 'dominant65')
388	6	('B', 'dominant65')
388	7	('G', 'dominant7')
388	8	('C', 'major')
388	9	('A', 'minor')
388	10	('G#', 'dominant65')
388	11	('A', 'minor')
388	12	('E', 'major')
388	13	('G', 'dominant7')
388	14	('C', 'major')
388	15	('G', 'dominant7')
388	16	('C', 'major')
388	17	('F', 'major')
388	18	('F', 'major64')
388	19	('F', 'M3')
388	20	('F', 'major')
388	21	('F', 'major64')
388	22	('F', 'major')
388	23	('C', 'dominant7')
388	24	('F', 'major')
388	25	('F', 'major64')
388	26	('F', 'major')
388	27	('C', 'dominant7')
388	28	('F', 'major')
388	29	('C', 'major')
388	30	('C', 'major')
388	31	('C', 'major')
388	32	('B', 'dominant65')
388	33	('B', 'dominant65')
388	34	('B', 'dominant65')
388	35	('G', 'dominant7')
388	36	('C', 'major')
388	37	('A', 'minor')
388	38	('G#', 'dominant65')
388	39	('A', 'minor')
388	40	('E', 'major')
388	41	('G', 'dominant7')
388	42	('C', 'major')
388	43	('G', 'dominant7')
388	44	('C', 'major')
389	1	('A', 'minor')
389	2	('D', 'minor')
389	3	('G', 'dominant7')
389	4	('C', 'major')
389	5	('C', 'major')
389	6	('E', 'major6')
389	7	('G', 'dominant7')
389	8	('C', 'major')
389	9	('A', 'dominant7')
389	10	('A', 'minor64')
389	11	('A', 'dominant7')
389	12	('D', 'minor')
389	13	('G', 'dominant7')
389	14	('G', 'major64')
389	15	('G', 'dominant7')
389	16	('C', 'major')
389	17	('C', 'major')
389	18	('B', 'dominant65')
389	19	('C', 'major')
389	20	('B', 'dominant65')
389	21	('C', 'major')
389	22	('E', 'minor7')
389	23	('G', 'dominant7')
389	24	('C', 'major')
390	1	('C', 'major')
390	2	('C', 'major')
390	3	('C', 'major')
390	4	('G', 'dominant7')
390	5	('G', 'dominant7')
390	6	('G', 'dominant7')
390	7	('G', 'dominant7')
390	8	('C', 'major')
390	9	('C', 'major')
390	10	('C', 'major')
390	11	('A', 'dominant43')
390	12	('G', 'major')
390	13	('G', 'major')
390	14	('B', 'major6')
390	15	('D', 'dominant7')
390	16	('G', 'major')
390	17	('G', 'dominant43')
390	18	('G', 'dominant43')
390	19	('G', 'dominant43')
390	20	('G', 'suspension')
390	21	('G', 'dominant7')
390	22	('G', 'dominant7')
390	23	('G', 'dominant7')
390	24	('G', 'major64')
390	25	('G', 'minor64')
390	26	('G', 'minor64')
390	27	('G', 'major')
390	28	('G', 'major')
390	29	('G', 'major')
390	30	('G', 'major')
390	31	('G', 'major')
390	32	('G', 'dominant7')
390	33	('C', 'major')
390	34	('C', 'major')
390	35	('C', 'major')
390	36	('G', 'dominant7')
390	37	('G', 'dominant7')
390	38	('G', 'dominant7')
390	39	('G', 'dominant7')
390	40	('C', 'major')
390	41	('A', 'minor')
390	42	('A', 'minor')
390	43	('G', 'dominant7')
390	44	('F#', 'diminished7')
390	45	('G', 'major64')
390	46	('E', 'major6')
390	47	('G', 'dominant7')
390	48	('C', 'major')
391	1	('C', 'major')
391	2	('C', 'major')
391	3	('G', 'major')
391	4	('G', 'dominant7')
391	5	('C', 'major')
